ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,YEAR,COMPANY
Data Unavailable,Data Unavailable,Grey Eyes,Black Hair,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Good Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Neutral Characters,Black Eyes,Red Hair,Female Characters,Not Minority,Deceased Characters,2,2000,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Public Identity,Neutral Characters,Data Unavailable,Bald,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Bad Characters,Data Unavailable,Brown Hair,Female Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Grey Hair,Male Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Good Characters,Data Unavailable,No Hair,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,No Hair,Data Unavailable,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Data Unavailable,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,Grey Hair,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Good Characters,Data Unavailable,Black Hair,Female Characters,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Bad Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Good Characters,Brown Eyes,Red Hair,Female Characters,Not Minority,Deceased Characters,2,2000,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Public Identity,Bad Characters,Red Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,2,2000,Marvel
Public Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Neutral Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Good Characters,Data Unavailable,Blond Hair,Female Characters,Not Minority,Living Characters,2,2000,Marvel
Public Identity,Good Characters,Green Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,2,2000,Marvel
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,2,2000,Marvel
Secret Identity,Data Unavailable,Data Unavailable,Purple Hair,Female Characters,Not Minority,Living Characters,2,2000,Marvel
Secret Identity,Data Unavailable,Data Unavailable,Bald,Male Characters,Not Minority,Living Characters,2,2000,Marvel
No Dual Identity,Data Unavailable,Data Unavailable,Blond Hair,Female Characters,Not Minority,Living Characters,2,2001,Marvel
Data Unavailable,Bad Characters,Blue Eyes,No Hair,Male Characters,Not Minority,Living Characters,2,2001,Marvel
Secret Identity,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2001,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,2,2001,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Data Unavailable,Not Minority,Living Characters,2,2001,Marvel
Data Unavailable,Data Unavailable,Brown Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,2,2001,Marvel
Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2001,Marvel
Data Unavailable,Data Unavailable,Data Unavailable,White Hair,Male Characters,Not Minority,Living Characters,2,2001,Marvel
Secret Identity,Neutral Characters,Blue Eyes,Red Hair,Female Characters,Not Minority,Deceased Characters,2,2001,Marvel
Data Unavailable,Data Unavailable,Blue Eyes,Blond Hair,Male Characters,Not Minority,Deceased Characters,2,2001,Marvel
Secret Identity,Bad Characters,Variable Eyes,No Hair,Male Characters,Not Minority,Living Characters,2,2001,Marvel
Public Identity,Bad Characters,Brown Eyes,Bald,Male Characters,Not Minority,Living Characters,2,2001,Marvel
Public Identity,Bad Characters,Data Unavailable,Red Hair,Male Characters,Not Minority,Living Characters,2,2001,Marvel
No Dual Identity,Data Unavailable,Blue Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2001,Marvel
Public Identity,Good Characters,Data Unavailable,Auburn Hair,Female Characters,Not Minority,Living Characters,2,2001,Marvel
Secret Identity,Neutral Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Deceased Characters,2,2001,Marvel
Secret Identity,Neutral Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,2,2001,Marvel
Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,2,2001,Marvel
Secret Identity,Data Unavailable,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2001,Marvel
No Dual Identity,Neutral Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,2,2001,Marvel
Secret Identity,Data Unavailable,Black Eyes,Brown Hair,Female Characters,Not Minority,Deceased Characters,2,2001,Marvel
Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Male Characters,Not Minority,Deceased Characters,2,2001,Marvel
Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,Not Minority,Living Characters,2,2001,Marvel
Data Unavailable,Good Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Living Characters,2,2001,Marvel
Data Unavailable,Neutral Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2001,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2001,Marvel
No Dual Identity,Data Unavailable,Data Unavailable,Bald,Male Characters,Not Minority,Living Characters,2,2002,Marvel
No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,2,2002,Marvel
No Dual Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,Not Minority,Living Characters,2,2002,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,2,2002,Marvel
Data Unavailable,Good Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2002,Marvel
No Dual Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Not Minority,Living Characters,2,2002,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
No Dual Identity,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Secret Identity,Neutral Characters,White Eyes,Bald,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Good Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,2,2002,Marvel
No Dual Identity,Neutral Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
No Dual Identity,Bad Characters,Data Unavailable,No Hair,Data Unavailable,Not Minority,Living Characters,2,2002,Marvel
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Neutral Characters,Data Unavailable,Data Unavailable,Data Unavailable,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Data Unavailable,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2002,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Data Unavailable,Good Characters,Data Unavailable,White Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Data Unavailable,Bad Characters,Red Eyes,No Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
No Dual Identity,Neutral Characters,Data Unavailable,Blond Hair,Female Characters,Not Minority,Deceased Characters,2,2002,Marvel
Secret Identity,Bad Characters,Data Unavailable,Red Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Neutral Characters,Yellow Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Neutral Characters,Green Eyes,Red Hair,Female Characters,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Neutral Characters,Data Unavailable,Auburn Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Secret Identity,Good Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Deceased Characters,2,2002,Marvel
Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2002,Marvel
No Dual Identity,Neutral Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,2,2002,Marvel
Secret Identity,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Data Unavailable,Data Unavailable,Red Hair,Female Characters,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Good Characters,Data Unavailable,Red Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
No Dual Identity,Neutral Characters,Data Unavailable,No Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Data Unavailable,Good Characters,Data Unavailable,Black Hair,Female Characters,Not Minority,Living Characters,2,2002,Marvel
Public Identity,Bad Characters,Brown Eyes,White Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,Not Minority,Living Characters,2,2002,Marvel
Secret Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
No Dual Identity,Bad Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,2,2003,Marvel
No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,2,2003,Marvel
Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,2,2003,Marvel
Data Unavailable,Neutral Characters,Brown Eyes,Black Hair,Male Characters,Homosexual Characters,Living Characters,2,2003,Marvel
Secret Identity,Data Unavailable,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,2,2003,Marvel
Data Unavailable,Data Unavailable,Brown Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
Public Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,2,2003,Marvel
Data Unavailable,Neutral Characters,Blue Eyes,Data Unavailable,Female Characters,Not Minority,Living Characters,2,2003,Marvel
Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
Data Unavailable,Data Unavailable,White Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,2,2003,Marvel
Secret Identity,Data Unavailable,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,2,2003,Marvel
Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,2,2003,Marvel
Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
Public Identity,Good Characters,Data Unavailable,Black Hair,Female Characters,Not Minority,Living Characters,2,2003,Marvel
Data Unavailable,Bad Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
Data Unavailable,Neutral Characters,Green Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,2,2003,Marvel
Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,2,2003,Marvel
